ID,Question,A,B,C,D,Answer,Subject
26,关于《联邦失业税法》，下列哪项陈述正确？,无论原因如何，辞职的员工都有资格领取失业救济金。,联邦失业制度由雇主和员工税款共同资助。,该法案旨在帮助长期失业并需要援助以维持生计的工人。,失业保险制度由各州通过其就业法进行管理。,D,professional_accounting
60,关于股东查看公司账簿和记录的权利，下列哪项陈述正确？                                                        权利,是绝对的。,以要求检查的股东持有至少价值 5000 美元的股票为条件。,检查的要求需要出于适当的目的。,仅在被指控有欺诈或非法行为时存在。,C,professional_accounting
105,在审核非发行人的财务报表期间，会计员最不可能执行下列哪项程序？,询问管理层董事会会议上采取的行动。,研究预计符合可预测模式的财务报表要素之间的关系。,识别可能防止或发现重大错误的内部控制活动。,将财务报表与预算和预测中的预期结果进行比较。,C,professional_accounting
111,在编制由美国母公司及其外国子公司的合并财务报表时，外国子公司的功能货币是,子公司记账的货币。,子公司所在国家的货币。,母公司所在国家的货币。,子公司主要产生和支出现金的环境中的货币。,D,professional_accounting
113,Smythe Co. 投资 200 美元购买了 Gin Co. 0.50 美元面值普通股 100 股的看涨期权，当时市场价格为每股 10 美元。该期权在三个月内到期，行使价为每股 9 美元。初始投资时该看涨期权的内在价值是多少？,50 美元,100 美元,200 美元,900 美元,B,professional_accounting
143,"King Inc. 拥有 Simmon Co 70% 的流通普通股。King 的负债总额为 450,000 美元，Simmon 的负债总额为 200,000 美元。包含在 Simmon 财务报表中的是对 King 的一份 100,000 美元的应付票据。在合并财务报表中应报告的负债总额是多少？","520,000 美元","550,000 美元","590,000 美元","650,000 美元",B,professional_accounting
152,"在前一年的 5 月 1 日，Baker 购买了一项使用寿命为五年的设备，成本为 10,000 美元。Baker 采用修订快速成本回收制度（MACRS）折旧制度，没有使用任何特殊折旧扣除。在本年度的 3 月 1 日，Baker 出售了设备。五年期资产的 MACRS 折旧时间表如下：                                                
第一年 - 20.00%，
第二年 - 32.00%，
第三年 - 19.20%。
                                                  在本年度 Baker 可以扣除的折旧金额是多少？",533 美元,"1,600 美元","2,000 美元","3,200 美元",B,professional_accounting
183,"Dari Inc. 为关联方的债务提供了担保。12 月，Dari 获悉其大概率在接下来的六个月内需要支付介于 150,000 美元至 200,000 美元之间的款项以履行担保义务，但这一范围内任何金额的概率都差不多。Dari 应该在 12 月 31 日的资产负债表中应计的或有负债金额是多少？","200,000 美元","175,000 美元","150,000 美元",0 美元,C,professional_accounting
239,如果一家公司增发股本以获取现金，下列哪项比率或指标将受影响？                                                       总债务与总资产比率  营运资本,增加  增加,增加  减少,减少  增加,减少  减少,C,professional_accounting
23,一位 77 岁男性因为 12 小时的找词困难和右臂、右腿感觉和力量丧失的病史被带去就诊。他没有类似症状的病史。他患有 2 型糖尿病、高血压和心房颤动。目前正在服用二甲双胍、利尿酶蛋白和阿司匹林。他神智清醒。他的脉搏 80 次/分，不规则，呼吸 16 次/分，血压 170/90 mm Hg。他能遵循命令，但有非流畅性失语症。右上肢和下肢有中度无力和感觉减退。双侧深反射为 2+。右侧有巴宾斯基征。他的血清葡萄糖浓度为 162 mg/dL。下列哪项后续诊断最合适？,颈动脉双侧超声检查,头部 CT 扫描,脑电图 (EEG),腰椎穿刺,B,professional_medicine
26,一名 24 岁女性来医生处复诊。一周前，在快餐店工作时，她不慎将热油洒在左腿上，被送往急诊室治疗。左下肢检查显示一个 7 厘米的粉红色柔软颗粒状肿胀伤口。这种组织的形成最有可能由于下列哪种活性增加引起？,糖基化依赖性细胞粘附分子-1,P-选择素,溶基质素,血管内皮生长因子,D,professional_medicine
58,一个有脊柱裂的 35 岁男性因泌尿系统手术入院。他在日常生活活动中功能独立，并且在当地一家体育用品商店做库存管理工作。他通过定期自我导尿来保持控尿能力。患者截瘫，患有复发性草酸钙肾结石，最近因逼尿肌及膀胱颈功能障碍导致失禁。他的生命体征正常。体检显示他发育良好，营养良好，无急性痛苦表现。除了截瘫、下肢肌肉萎缩和下腹部手术疤痕外，体检未见异常。他在先前进行腹部结肠吻合术扩张膀胱功能手术时出现过一次由橡胶乳过敏引起的过敏反应。在照护此患者时，下列哪项考虑因素最重要？,使用一次性注射器注射药物,由外包公司准备食物,用于消毒床单的清洁剂类型,使用橡胶导尿管,D,professional_medicine
103,一名先前健康的 17 岁女孩因为 5 天来逐渐加重的下腹部疼痛、发热和阴道分泌物恶臭来到急诊室。初潮是 12 岁，上次月经是在 2 周前。她与一名男性伴侣有性行为，并使用综合避孕贴片。体温为 37.8°C（100°F），脉搏为 90 次/分钟，呼吸为 22 次/分钟，血压为 110/70 mm Hg。腹部检查显示双侧下腹部压痛严重。盆腔检查显示有化脓性宫颈分泌物，宫颈运动触痛和双侧附件区压痛。血红蛋白浓度为 10.5 g/dL，白细胞计数为 13000/mm³，血小板计数为 345000/mm³。尿妊娠测试呈阴性。下列哪种药物治疗最合适？,口服阿奇霉素,阴道克林霉素,静脉注射青霉素和万古霉素,肌内注射头孢曲松和口服多西环素,D,professional_medicine
120,一名 87 岁的女性在因糖尿病酮症酸中毒住院三天后，拒绝接受胰岛素注射。她说，她的身体状况已经恶化到她不再想要继续生活下去了；她几乎失明，并且可能需要双腿截肢。她报告自己一向是个积极的人，现在看不到自己的生活还有什么价值。她没有家庭，大部分朋友都病了或去世了。在精神状态检查中，她意识清楚并且配合。她准确描述了自己的病史并且了解拒绝胰岛素的后果。没有发现有抑郁症的证据。她拒绝医生试图改变她想法的任何尝试，认为医生太年轻，无法理解她的处境。她说，“我知道我会死，我就是想死。”下列哪项后续治疗最合适？,让患者签署“拒绝医疗建议”的表格后出院,寻求法院命令指定法定监护人,提供胰岛素但允许患者拒绝,转入精神病病房,C,professional_medicine
152,一名 29 岁女性来到急诊科，因为过去两天她的下腹部疼痛和恶心加剧。她性生活活跃且不使用任何避孕措施。她的最后一次月经在 6 天前结束。体温为 38.3°C（101.0°F）。体检显示双侧下腹部压痛伴反跳痛和腹肌紧张。盆腔检查发现宫颈口有白带，子宫触痛，附件区有压痛但未触及肿块。下列哪项是最合适的诊断研究？,宫颈培养,后穹窿穿刺术,腹腔镜检查,血清 β-hCG 浓度,A,professional_medicine
168,一名 29 岁女性因三叉神经痛被开具卡马西平。她有严重的骨质疏松症家族史。因此，医生还建议她增加维生素 D 的摄入量。这个建议最可能的原因是卡马西平可能影响下列哪个药代动力学过程？,吸收,分布,排泄,代谢,D,professional_medicine
180,一名 42 岁的女性在高速机动车碰撞事故后 10 分钟被带到急诊室，她当时是系安全带的乘客。抵达时，她呼吸困难并且腹痛。她的脉搏为 135 次/分，呼吸为 30 次/分，血压为 80/40 mm Hg。左侧肺底呼吸音减弱。胸部 X 光显示左下肺区不透光，膈肌阴影消失。插入胸管后有少量空气排出，随后排出绿色液体。下列哪项是最合适的后续管理措施？,腹部 CT 扫描,胸部 CT 扫描,胸腔镜检查,剖腹探查,D,professional_medicine
185,正在进行一项研究，以评估造船厂工人中的间皮瘤。一家大型造船厂提供了过去 50 年中所有员工接触石棉的记录。工人的健康保险公司提供的索赔数据记录了当前工人及退休人员的所有胸部 X 光片和间皮瘤的诊断。研究招募了被诊断为间皮瘤的造船厂工人和未被诊断为间皮瘤的造船厂工人。研究中的所有受试者都必须进行胸部 X 光检查。要选择一个进行过胸部 X 光检查的对照组，下列哪个理由最好？,解决混杂变量,证明因果关系,尽量减少评估偏倚,减少回忆偏倚,C,professional_medicine
242,一名 16 岁男孩因左侧胸部刀伤被送入急诊科。胸部 X 光显示左侧胸腔内有气液平面，左肺部分塌陷，胃泡抬高。纵隔在中线位置。下列哪项是最可能的诊断？,血气胸（无张力）,血胸（无张力）,气胸（无张力）,张力性血气胸,A,professional_medicine
271,一名 52 岁的男性在铲雪时发生胸痛并扩散至下颌，30 分钟后被送到急诊室。他的脉搏为 80 次/分钟，血压为 130/70 mm Hg。肺部听诊清晰。心脏检查显示 S4。在进行心电图检查时，患者表示感觉胸痛再次出现。最合适的立即治疗是使用下列哪种作用机制的药物？,增加 cAMP 浓度,增加一氧化氮浓度,抑制钾通量,抑制钠通量,B,professional_medicine
23,当数据为区间型或比例型时使用参数检验。应该在何时使用单因素方差分析？,有 1 个 IV 以及 2 组以上的均值,有 2 个 IV 以及 4 组以上的均值,有 3 个 IV 以及 5 组以上的均值,有 4 个 IV 以及 6 组以上的均值,A,professional_psychology
25,下列哪项与智力发展模型结构无关：,投资理论,正向复写,G 理论,基本心理能力理论,A,professional_psychology
45,在一个新近建成的综合住房项目中，新老居民之间的对抗和敌意非常强烈。您作为该项目的顾问需要设计一项干预计划。目标是通过接触改善关系。为了让实现这一目标的可能性更大，您安排的互动应：,在最初安排比较随意的浅显接触，即提供“热身”阶段,提供让两个群体互动中隐含的地位阶层变得明确的机会,提供开展公开且全面讨论的机会，以便就每个群体认为对方存在的负面特质进行讨论,让每个居民群体都有否定另一个居民群体的负面特质的机会,D,professional_psychology
61,在卢因的力场理论中，组织计划变革涉及哪些阶段？,解冻、变革、再冻结,组成、执行、重新组成,识别、规划、行动,奠定基础、解决问题、达成一致,A,professional_psychology
76,阿尔伯特·艾利斯认为，我们对事件的情绪和行为反应是由我们对事件的信念所造成的，而不是事件本身的作用。也就是说，我们的信念是：,调节变量。,中介变量。,潜变量。,抑制变量。,B,professional_psychology
93,下列哪项不是可用于评估自杀风险的工具？,贝克绝望量表,贝克自杀意念量表,自杀行动问卷,自杀意念问卷,C,professional_psychology
108,_______ 是出生时大脑发育最不完善的区域。,脑干,大脑皮层,边缘系统,小脑,B,professional_psychology
166,定性研究获得的理论源于数据，而不是收集数据之前提出假设并帮助完善假设。根据您对此类研究的了解，下列哪项关于案例研究的陈述是不正确的？,案例研究用于确定态度测量、偏好和满意度,案例研究基于案例可以推广的假设,案例研究最有用的方面是作为试点研究确定可以以其他方式研究的变量,案例研究是对单个案例的详细调查,A,professional_psychology
211,“蔡加尼克效应”的基本前提是：,人们更容易记住未完成的任务，而不是已完成的任务。,人们更容易记住已完成的任务，而不是未完成的任务。,人们更容易记住困难的任务，而不是简单的任务。,人们更容易记住简单的任务，而不是困难的任务。,A,professional_psychology
279,脑脊液由 ___________ 分泌。,第三脑室,基底节,脉络丛,软脑膜,C,professional_psychology
291,脑性麻痹最常见的原因是,出生时受到外伤,硬脑膜出血,麻疹，伴发热,遗传（常染色体）性状,A,professional_psychology
310,一项研究采用修订版韦氏儿童智力量表 (WISC-R) 比较了学习障碍学生和正常学生在该量表十项测题上的表现。研究进行了十项单变量方差分析 (ANOVA) 来检验两组之间的差异，但使用多变量方差分析 (MANOVA) 是更好的选择，因为 MANOVA,通常可以更好地避免 II 类错误,不需要进行多重比较后续检验来解释显著效应,通常可以更好地避免 I 类错误,从概念和计算方面来看是一种更简单、更有效的方法,C,professional_psychology
409,失写症、失算症、手指失认症和左右混淆是下列哪种疾病的症状？,克雅氏病,艾迪生病,格斯特曼综合征,贾许温德症候群,C,professional_psychology
473,对特定治疗的评估未显示发挥了整体效果。然而，实验者确实发现精神障碍最严重的来访者出现显著改善，因此认为该治疗对极端案例是有效的。此结论,有效，前提是 t 检验显示严重精神障碍来访者与精神障碍程度较低的来访者之间的差异具有显著性,未考虑回归平均,未考虑历史和成熟变量,未考虑到严重精神障碍来访者中“安慰剂效应”最为明显的情况,B,professional_psychology
500,对于在发生车祸几个月后阅读有关车祸的报道而引起的焦虑，下列最恰当的描述是,中介类化,高级条件作用,潜在学习,反应形成,A,professional_psychology
503,谢尔登·史密斯医生在其商业伙伴退休后，成为了小镇上唯一的心理师，距离他最近的心理健康专家在 100 多英里外的小镇工作。史密斯医生有几位新的来访者遇到了他所受培训和经验有限的问题。此时史密斯医生应该：,拒绝为来访者提供治疗。,为这些来访者提供治疗，但只使用自身具备经验的干预措施。,为这些来访者提供治疗，并通过电话接受监督或获取咨询。,仅在这些来访者遇到危机时才同意为其提供治疗。,C,professional_psychology
508,狗嘴里的少许肉粉是巴甫洛夫的 ___________。,US,CS,UR,CR,A,professional_psychology
513,根据莫斯科维奇 (1985) 的观点，在下列哪种情况下，支持少数派立场的团体成员最有可能改变多数派的意见？,支持少数派立场的成员积累了“特异信任”。,支持少数派立场的成员在表达意见时始终如一且没有显得武断。,代表少数派的人数仅略少于代表多数派的人数。,多数派成员认为少数派领导人拥有法定性权力。,B,professional_psychology
523,在组织中，情感承诺水平对下列哪项的预测能力最低？,工作满意度,生产力,工作动机,离职率,B,professional_psychology
538,出生时大脑发育最不完善的区域是,视觉系统,皮层,脑干,小脑,B,professional_psychology
552,下列哪项与促进和改善健康的努力相关？,鼓励健康行为并针对社会问题进行公众教育,提高工作满意度、培养心理抗逆能力、建立自尊和社交技能、解决风险因素并鼓励健康行为,实施仅针对问题群体的健康倡导团体，并鼓励健康饮食,在肥胖问题上对公众进行倡导和教育,B,professional_psychology
570,治疗协议（或临时合同）是指建立正式的书面合同，其中指定靶行为以及强化物和立约人。以下哪个要素不是有效合同的要素？,关于治疗策略和预期结果的信息,能够监控的行为,引起来访者的参与,仅需要来访者最低限度的参与,D,professional_psychology
53,以下哪个形容词不能描述商务写作？,正式,摘要,个人,客观,C,public_relations
88,公司公共关系状况分析的“内部因素”部分通常包括,传播审计,战略建议,社区焦点小组,媒体联系人列表,A,public_relations
38,互联网对公共领域的影响：,通过只促进精英群体的利益抑制它,通过重申对言论自由的承诺恢复它的活力,通过强调与同龄群体的面对面接触再现它,利用一种更好的交流方式取代它,B,sociology
76,Smart 的著作表明：,男性和女性的暴力犯罪率相似,与男性相比，女性的性犯罪行为更有可能被正常化,妇女的犯罪行为往往反映了传统的性别角色,以上所有选项,C,sociology
93,博尔多（Bordo，1993） 等社会学家将西方文化中“流行的”厌食症归因于：,极其清苦、简朴的生活方式,情绪化、安于家庭生活、没有主见的传统女性形象,精神疾病的社会建构，“正常”行为模式由此被病态化,独立、自信的女性新理想，与成就和控制型文化价值观相结合,D,sociology
125,"帕克 (Parker,1976) 提出的“扩展模式”据说是：",文员和非熟练体力劳动者的生活方式，他们将闲暇时间视为摆脱异化工作的机会,专业人员和技术工人的特点，他们的工作兴趣延伸到休闲时间中,在工作和休闲之间保持平衡，既不相互联系，也不相互对立，半熟练体力劳动者和文员就是例证,学生倾向于将论文留到最后一刻再写，然后要求延长截止日期,B,sociology
136,在十九世纪的工人运动背景下，“并入”的含义是：,让工会代表参与政策决策过程,在国家和企业组织之间建立联系,招募女性从事全职有偿工作,将工人阶级组织纳入政治谈判和代表制度中,D,sociology
177,在十七、十八世纪的伦敦，由同性恋者组成的反主流亚文化被称为：,政客,莫莉,玩偶,罗莉,B,sociology
35,下列哪种 HPV 病毒已知会引起宫颈癌？,所有 5 个进化枝的病毒,14、16、18、31、45 型,本身均不具有致癌性,1-180 型,C,virology
61,如果人诺如病毒无法在细胞培养物中生长，那么该病毒的最佳研究方法是什么呢？,动物模型,志愿者研究,使用采用了复制子系统的细胞,从 3 种人 ORF 病毒基因组中推导,B,virology
63,请描述冠状病毒的结构。,棒状糖蛋白刺突穿过脂质双层,有包膜的二十面体结构,二十面体大多形性病毒,大的规则桶状病毒,C,virology
108,都市黄热病 (YF) 是什么？,城市中叮咬人类的蚊子的生命周期组成部分,森林地区叮咬人类和猴子的蚊子的生命周期组成部分,YF 病毒的一种突变体,已适应新蚊子的 YF 病毒种类,A,virology
119,有效监测系统要求包括：,诊断算法,人员组成,抽样框,以上均正确,D,virology
154,对于国际游客来说，最成功且使用最广泛的“旅行用”疫苗是什么？,流感,MMR,黄热病,狂犬病,B,virology
26,在希伯来语中，mashiach（弥赛亚）是什么意思？,救世主,上帝,先知,大卫的血脉,A,world_religions
66,《女诫》的作者是谁？,班昭,老子,孟子,刘襄,A,world_religions
69,在锡克教中，哪个词指神圣的秩序是 ell-embracing 的更高原则？,Sansar,Hukam,Mantar,Karam,B,world_religions
91,世界上最大的文庙网络在哪里？,印尼,中国,韩国,新加坡,C,world_religions
151,Vajrya 一词是指钻石，它代表了下面哪个词？,翡翠,聪慧,雷霆,闪电,C,world_religions
159,早上听古鲁的 Vak 是为了什么？,为锡克教社区以外的人祈祷,集体忏悔，净化社区,给人们一整天的冥想带来启示,对社区中的讨论进行教诲,C,world_religions
