ID,Question,A,B,C,D,Answer,Subject
82,Ace 公司以每股 15 美元的现金发行了 1000 股面值 10 美元的普通股。这笔交易应如何在 Ace 的发行年度现金流量表中报告？,"筹资活动现金流入 15,000 美元。","融资活动的现金流入 10,000 美元，调整以得出经营活动的现金流 5,000 美元。","投资活动产生的现金流 15,000 美元。","投资活动产生的现金流 10,000 美元，经营活动产生的现金流 5,000 美元。",A,professional_accounting
98,下列哪项被视为地方政府一般目的外部财务报告中必需的补充信息的一部分？,基金财务报表。,合并非主要基金报表。,财务报表附注。,管理层陈述与分析。,D,professional_accounting
108,"Darv Co. 目前的流动比率为 3 比 1，速动比率为 1 比 1。其流动负债为 322,000 美元。库存和预付费用的总金额是多少？","322,000 美元","644,000 美元","966,000 美元","1,288,000 美元",B,professional_accounting
127,Mast Co. 将库存估值方法从先进先出 (FIFO) 变更为后进先出 (LIFO)，用于财务报表和税务目的。在通货膨胀时期，Mast 使用 LIFO 的期末库存和应付所得税会比使用 FIFO 更高还是更低？                                                         期末库存  应付所得税,更低  更低,更高  更高,更低  更高,更高  更低,A,professional_accounting
133,"Large 市不使用修正法来核算道路。在本年年初，该城市花费了 800,000 美元用于新建道路。这些道路的使用寿命为 20 年。Large 市应在本年活动报告中将多少金额报告为与新建道路相关的费用？",0 美元,"20,000 美元","40,000 美元","800,000 美元",C,professional_accounting
139,下列哪种因素最有可能提高审计员对虚假财务报告风险的关注？,审计委员会批准了会计政策的初选。,企业所属行业缺乏竞争且利润率不断提高。,管理层披露了未决诉讼和或有负债。,企业的年终调整对财务结果有重大影响。,D,professional_accounting
203,如果一只五年期债券的收益率为 6%，而一只十年期债券的收益率为 5%，那么收益曲线可能是怎样的？,向上倾斜,−5 处为 3%,−10 处为 4%,向下倾斜,D,professional_accounting
227,Lake Trust 是一个简单信托公司，年度内报告的收入和费用如下：                                                         股息收入 2500 美元，应税利息收入 2000 美元，资本收益（分配给本金）5000 美元，会计费用（分配给收入）(500) 美元，受托人费用（分配给收入）(750) 美元，Lake 的可分配净收入是多少？,"9,500 美元","8,250 美元","5,000 美元","3,250 美元",D,professional_accounting
31,一名 32 岁的男性在骑摩托车时被汽车撞倒，30 分钟后被送到急诊室。他报告骨盆剧烈疼痛。检查发现会阴部有挫伤，骨盆活动时出现疼痛。尿道口有血迹。他没有其他阴茎创伤。X 光平片显示耻骨上支骨折，并进行逆行尿道造影以评估尿道损伤。这名患者的下列哪个部分的尿道损伤风险最大？,壁内（前列腺前）,膜部,前列腺部,海绵部,B,professional_medicine
85,一名 54 岁的女性因 1 天前进行一次痛苦的牙科手术后出现严重的下颚疼痛来急诊科就诊。手术后医生向患者开具了可待因，并告知每 4 小时服药一次，但尽管按时服药，她依然疼痛。她的其他家庭成员也有类似经历，即用可待因控制疼痛效果不好。下列哪项是这种治疗失败的最可能解释？,可待因吸收减少,可待因代谢成吗啡降低,κ受体缺陷,可待因血浆蛋白结合率增加,B,professional_medicine
89,一名 15 岁女孩因有 3 个月的痤疮病史来就诊。从 12 岁开始，她的乳房和阴毛发育。她在 14 岁时出现初潮。体检显示双颊和前额有散在的开放和闭合性粉刺。乳房和阴毛发育为塔纳分期 5 期。下列哪项是该患者痤疮最可能的根本原因？,雌激素对皮脂腺的刺激增加,皮脂腺对促卵泡激素的反应性增加,交感神经对皮脂腺的刺激增加,雄激素对皮脂腺的刺激,D,professional_medicine
159,一名医生正在对一项涉及使用药物 X 治疗特定疾病的试验进行回顾性审查。已知使用药物 X 会增加患者患癌症的可能性。共有 600 名患有特定疾病的个体被纳入试验。参与者中，有 200 人使用了药物 X，400 人没有使用它。使用药物 X 的 100 名患者死于某种特定类型的癌症，未使用药物 X 的 100 名患者也死于同一种癌症。基于这些数据，下列哪项是与未使用该药物的个体相比，使用药物 X 的个体死于这种癌症的相对风险？,使用药物 X 的个体死于这种癌症的风险与未使用该药物的个体相同,使用药物 X 的个体死于这种癌症的风险是未使用该药物的个体的四倍,使用药物 X 的个体死于这种癌症的风险是未使用该药物的个体的三倍,使用药物 X 的个体死于这种癌症的风险是未使用该药物的个体的两倍,D,professional_medicine
166,一名 15 岁男性因左侧睾丸无痛肿胀来诊所就诊，肿胀在过去几个月中大小不一。没有外伤史。病变透光性好，未触及腹股沟淋巴结。睾丸扫描结果正常。最合适的治疗方法包括,注射硬化剂,针吸,针活检,手术修复,D,professional_medicine
174,一名 5 岁女孩因反复受伤由父母带来评估复发性损伤。父母说她在 14 个月大时开始走路，从那时起就比其他孩子更笨拙，更容易受伤。自从 3 个月前开始踢足球以来，她在运动时越来越频繁地出现胸痛。练习后她的膝盖或脚踝通常会疼痛和肿胀。她戴眼镜已经 2 年了。她 16 岁的哥哥因在洗澡时肩袖严重受伤需要做两次手术，而她有一位表兄在 26 岁时因主动脉瘤破裂去世。这名患者今天走路时一瘸一拐。身高百分位数为第 99 百分位，体重百分位数为第 50 百分位。心尖部听诊时听到了中期收缩音。左脚踝肿胀且压痛，活动范围因疼痛受限。上下肢的关节松弛，包括膝反屈 25 度，拇指可以伸到触碰前臂，腰部灵活，双手掌以直膝状态轻松触碰地面。下列哪项是最合适的后续诊断？,骨骼扫描,超声心动图,骨扫描,肩部 MRI,B,professional_medicine
235,"一名有自残史的 43 岁男性因右大腿疼痛和过去 3 天的寒颤来到急诊室。他说 6 天前曾故意用打火机烧伤右大腿多次。今天早上他将大腿浸泡在热水浴缸中并按摩，之后伤口处流出了大量“绿色液体”。患者通常服用碳酸锂，但在 3 个月前失业后停止服用。病史无其他异常。生命体征显示体温 39.2°C（102.5°F），脉搏 170 次/分，呼吸 18 次/分，血压 120/60 mm Hg。体检发现右大腿外侧水肿，多处烧伤，有白色渗出。烧伤区域周围有红斑，红色条纹延伸到大腿。触诊烧伤部位发现波动感。实验室检查结果显示血红蛋白浓度为 14 g/dL，白细胞计数为 19,000/mm³。在开始抗生素治疗的同时，下列哪项是最合适的后续措施？",切开引流,精神科咨询,局部施用磺胺嘧啶银,转移至烧伤中心,A,professional_medicine
258,一个 4 岁男孩被带来复查。他有慢性复发性中耳炎的病史，最近完成了 10 天的抗生素疗程。生命体征在正常范围内。检查显示耳道清晰，鼓膜完整；鼓膜后面可见一个棕色、不规则的肿块。下列哪项是这些结果的最可能解释？,上皮组织增生,舌乳头脱落,中耳积液,中面部发育不全,A,professional_medicine
84,一位来访者在第一次治疗期间告诉古德威尔医生，他想用现金支付治疗费用，并且不希望古德威尔医生保留任何治疗记录和付款记录。如果古德威尔医生同意该安排，那么她的行为：,符合职业道德，前提是她确定来访者具有正当理由提出此请求。,符合职业道德，因为古德威尔医生有权决定在治疗记录中包括哪些信息。,符合职业道德和法律规定，前提是她将来访者的付款金额作为收入计入所得税申报表中。,不符合职业道德，甚至可能违法。,D,professional_psychology
89,为了减少初中学生群体之间的敌意，您认为最好的建议是：,增加在愉快条件下接触的机会。,让社区中受人尊敬的成员向学生讲述合作的好处。,让每个群体选出一名代表讨论减少敌意的方法。,为学生分配只有通过群体间合作才能实现的目标。,D,professional_psychology
94,关于催眠，最恰当的描述是一种对暗示的反应，涉及：,可测量的生理变化。,记忆、情绪和感知的改变。,对情境要求的依从性增强。,“人工睡眠”状态。,B,professional_psychology
188,费希纳定律假定“最小可觉差”是,心理上相等的间隔,数值上相等的间隔,量级逐渐减小,不稳定且无法可靠测量,A,professional_psychology
225,对于人本主义心理治疗的从业者来说，引起精神病理的原因是：,潜能受阻。,崩溃。,未解决的冲突。,严重的创伤。,A,professional_psychology
239,根据诺姆·乔姆斯基的本土主义理论，语言主要是下列哪项的作用结果：,先天因素。,操作性条件反射。,父母榜样。,认知发展。,A,professional_psychology
266,老年人最常见的功能性精神障碍是,偏执,抑郁,疑病症,广场恐怖症,B,professional_psychology
296,一项研究发现，制定法律将买酒的最低年龄从 18 岁提高到 21 岁后会导致未成年大学生饮酒率上升。该结果符合：,预防模型。,认知失调理论。,心理逆反理论。,去个性化模型。,C,professional_psychology
311,一名员工正在通过公司的员工援助计划接受心理咨询。在此情况下，当满足下列哪种条件时，心理师可以让员工的主管知道该员工正在接受治疗：,任何情形下都不可以。,只有当员工是经主管转介而参加该计划时。,只有当主管签署了豁免书时。,只要没有向主管提供有关治疗的其他信息。,B,professional_psychology
324,如果要允许实验中的欺骗行为，则必须满足的条件是：,科学研究的优点或价值决定了所使用的欺骗类型,研究者在实验结束后的 3 年内对欺骗行为做出仔细解释,欺骗不涉及隐瞒研究目的,欺骗不会严重误导被试,A,professional_psychology
419,下列哪项最符合关于与前治疗来访者发生性亲密关系的道德准则的描述？,在任何情况下，心理师都不得与前治疗来访者发生性亲密关系。,心理师在治疗结束后至少一年内不得与前治疗来访者发生性亲密关系。,在某些情况下（例如，存在剥削风险时），心理师不得与前治疗客户发生性亲密关系。,没有禁止心理师与前治疗来访者发生性亲密关系的规定。,C,professional_psychology
439,一位心理师在当地报纸上刊登广告，称其可以保证治愈焦虑症。,该广告不符合职业道德，因为心理师不可以打广告,该广告符合职业道德，因为该心理师很优秀,该广告不符合职业道德，因为其内容对治疗有效性做出了误导性保证,该广告符合职业道德，因为心理师也受到《美国宪法第一修正案》的保护，有言论自由权利,C,professional_psychology
440,心理师将连接过去、现在和未来的途径称为 ___________。,组织过程,发展轨迹,发展途径,理论模型,B,professional_psychology
443,对于典型衰老模式，在修订版韦氏成人智力量表中，下列哪项分测验分数会下降？,所有语言分测验,所有操作分测验,仅词汇分测验,仅积木设计分测验,B,professional_psychology
467,在下列哪种情况下，操作性消退不会成为首选治疗方法：,无法确定替代行为。,行为已按连续计划得到强化。,无法容忍行为的暂时增加。,无法确定行为的基线水平。,C,professional_psychology
470,工作满意度看起来与下列哪项因素的负相关程度最大？,智力水平,离职率,与同事隔离,教育水平,B,professional_psychology
471,下列哪项未在 DSM-5 嗜赌诊断标准中体现？,耐受性,戒断,法律问题,撒谎,C,professional_psychology
495,通常不推荐职业兴趣量表作为,教育决策辅助工具,招聘选拔工具,自我理解辅助工具,职业信息来源,B,professional_psychology
497,在尾向左的偏态平滑分布中，最高值的统计量是,标准差,众数,中位数,均值,B,professional_psychology
567,下列哪种情况下禁忌采用家庭治疗？,当前问题涉及长期婚姻冲突。,家庭成员将问题归咎于其中一名成员。,一名家庭成员患有重度抑郁症。,一名家庭成员患有厌食症或暴食症。,C,professional_psychology
582,Atkinson、Morten 和 Sue (1993) 的种族/文化认同发展模型提出，人们在下列哪个阶段开始质疑主流文化的各个方面以及对自己文化的绝对忠诚？,遭遇,不和谐,整合意识,内省,D,professional_psychology
587,使用下列哪种研究设计时，自相关最有可能成为问题？,时间序列,析因,组间,所罗门四组,A,professional_psychology
598,关于不同语言社区的婴儿早期牙牙学语的正确说法是：,牙牙学语包含构成所有语言的全部音素,每个语言社区的婴儿从牙牙学语开始都是不同的,每个语言社区的婴儿在说出第一个词之前，牙牙学语都是相同的,牙牙学语取决于语言的语音结构,A,professional_psychology
32,网络是伯纳斯-李 (Berners-Lee) 实际上在哪一年发明的？,1980,1989,1991,1993,C,public_relations
42,提到哪些因素会影响媒体对新闻的报道？,内容、消息来源的质量、相关性,时间、内容、媒体联络,内容、消息来源的质量、人文关怀角度,时间、相关性、政治倾向,B,public_relations
66,Leslie 是一名心怀不满的员工，她走进自己的工作场所，向三个人开枪，打死两人，重伤一人。Leslie 的行为属于哪种情况的例子？,工作场所暴力,组织不当行为,大破坏,危机管理,A,public_relations
91,广告活动的第二阶段是建立 ________，或成为众所周知的值得信赖和信得过的品牌。,合法性,身份,可靠性,代理机构,A,public_relations
30,"沙利文（Sullivan,2000）的研究表明，在下列情况下，男性承担的家务劳动比例最大：",他们重新发现了自己的 “新人”身份,他们的妻子在家，一直对他们唠唠叨叨,发明了真空吸尘器和电熨斗等令人兴奋的小玩意儿,他们失业了，或伴侣双方都从事全职工作,D,sociology
44,"裘德洛 （Chodorow,1978）认为性别社会化是通过以下途径实现的：",男孩和女孩都很依恋母亲，但后来男孩脱离了母亲,女孩依恋母亲，但后来脱离了母亲,男孩依恋父亲，女孩依恋母亲,男孩和女孩都很依恋父亲，但后来女孩脱离了父亲,A,sociology
88,新的社会运动的兴起表明了这一点：,人们根据务实的问题和关切投票,消费者身份比阶级身份更重要,个人、文化和环境问题与经济利益一样能够调动政治意识,以上所有选项,D,sociology
100,酷儿理论认为：,异性恋是正常的、最理想的生活方式,我们使用的性别分类和论述是基于真实的内在生理差异,与反常的女性特质相比，反常的男性特质对性别秩序的威胁更大,所有的性别特征都是多元的、碎片式的且经常被重构,D,sociology
129,"贝尔 (Bell,1973) 提出的“后工业社会”包括：",工会在解决劳资纠纷方面的权力越来越大,重新关注工业生产和制造业,向以知识和信息为基础的服务经济转变,以上所有选项,C,sociology
159,皮尔彻（Pilcher，1999）认为肥皂剧是一种 “女性化的媒体类型”，因为：,肥皂剧中的大部分角色都是女性,它们代表了女性既被驯服又独立的形象,它们疏远女性，并吸引男性观众,女性电视制作人最有可能从事这一领域的工作,B,sociology
177,在十七、十八世纪的伦敦，由同性恋者组成的反主流亚文化被称为：,政客,莫莉,玩偶,罗莉,B,sociology
200,多姆霍夫（Domhoff）认为以下哪项不是美国的决策过程？,意识形态过程,剥削过程,政策制定过程,候选人遴选过程,B,sociology
18,产生抗体的细胞是如何受到刺激的？,与病毒短肽相互作用,与 T 辅助细胞相互作用。,与浆细胞相互作用,与病毒感染细胞相互作用,B,virology
76,脊髓灰质炎病毒最容易通过下列哪个途经增加毒力？,仅限少数位置的 RNA 基因组突变,与其他肠道病毒重组,改变其蛋白质外壳,多处核苷酸缺失和替换,A,virology
107,"开展了一项用于评估种族与终末期肾病之间关系的研究。病理学家独立研究了 1,000 例患者的肾活检样本。第一组病理学家知道活检样本所属患者的种族，第二组病理学家则对患者种族保持盲态。第一组报告黑人患者患有“高血压肾病”的频率远高于第二组。本研究最有可能存在以下哪种类型的偏倚？",混杂因素,无应答偏倚,回忆偏倚,转诊偏倚,A,virology
33,根据印度教神话，我们现在处于哪个时代？,铁器时代,大时代,黄金时代,萨提亚时代,A,world_religions
56,哪位古鲁因拒绝皈依伊斯兰教而殉难？,古鲁·拉姆·达斯,古鲁·特格·巴哈杜尔,古鲁·戈宾德·辛格,古鲁·哈尔·拉伊,B,world_religions
63,下列哪一项并非描述 Ka'ba（天房克尔白）？,摩西曾到过那里。,这是一个圣地。,它是亚伯拉罕建造的。,它是一座方形建筑。,A,world_religions
79,印度的哪位神或女神是辩才的化身，象征语言的力量，是吠陀经之母？,毗湿奴,犍尼萨 (Ganesha),萨罗斯瓦蒂 (Sarasvati),因陀罗,C,world_religions
126,根据 Sumerian King List（苏美尔王表），王权从何而来？,通过加入神秘教派得来,通过军事胜利获得,祖先的直系血亲,自天而降,D,world_religions
155,matsuri 一词是什么意思？,护身符,冥想,仪式,盛大的节日,D,world_religions
